40.000000
R    11 -140.000 -140.000    0.002
R    12 -140.000 -140.000    0.002
R    13 -140.000 -140.000    0.001
R    14 -140.000 -140.000    0.001
R    15 -140.000 -140.000    0.001
R    16 -140.000 -140.000    0.001
R    17 -140.000 -140.000    0.003
R    18 -140.000 -140.000    0.003
R    19 -140.000 -140.000    0.008
R    20 -140.000 -140.000    0.021
R    21 -140.000 -140.000    0.025
R    22 -140.000 -140.000    0.025
R    23 -140.000 -140.000    0.032
R    24 -140.000 -140.000    0.033
R    25 -140.000 -140.000    0.035
R    26 -140.000 -140.000    0.037
R    27 -140.000 -140.000    0.037
R    28 -140.000 -140.000    0.037
R    29 -140.000 -140.000    0.037
R    30 -140.000 -140.000    0.037
R    31 -140.000 -140.000    0.037
R    32 -140.000 -140.000    0.037
R    33 -140.000 -140.000    0.037
R    34 -140.000 -140.000    0.037
R    35 -140.000 -140.000    0.037
R    36 -140.000 -140.000    0.036
R    37 -140.000 -140.000    0.036
R    38 -140.000 -140.000    0.025
R    39 -140.000 -140.000    0.031
R    40 -140.000 -140.000    0.031
R    41 -140.000 -140.000    0.031
R    42 -140.000 -140.000    0.031
R    43 -140.000 -140.000    0.031
R    44 -140.000 -140.000    0.031
R    45 -140.000 -140.000    0.031
R    46 -140.000 -140.000    0.028
R    47 -140.000 -140.000    0.024
R    48 -140.000 -140.000    0.016
R    49 -140.000 -140.000    0.016
R    51 -140.000 -140.000    0.001
R    52 -140.000 -140.000    0.001
R    53 -140.000 -140.000    0.001
R    54 -140.000 -140.000    0.001
R     0 -140.000 -100.000    0.021
R     1 -140.000 -100.000    0.021
R     2 -140.000 -100.000    0.021
R     3 -140.000 -100.000    0.021
R     4 -140.000 -100.000    0.021
R     5 -140.000 -100.000    0.021
R     6 -140.000 -100.000    0.021
R     7 -140.000 -100.000    0.021
R     8 -140.000 -100.000    0.021
R     9 -140.000 -100.000    0.021
R    10 -140.000 -100.000    0.021
R    11 -140.000 -100.000    0.021
R    12 -140.000 -100.000    0.010
R    13 -140.000 -100.000    0.004
R    15 -140.000 -100.000    0.002
R    16 -140.000 -100.000    0.002
R    17 -140.000 -100.000    0.006
R    18 -140.000 -100.000    0.006
R    19 -140.000 -100.000    0.008
R    20 -140.000 -100.000    0.019
R    21 -140.000 -100.000    0.023
R    22 -140.000 -100.000    0.029
R    23 -140.000 -100.000    0.035
R    24 -140.000 -100.000    0.035
R    25 -140.000 -100.000    0.038
R    26 -140.000 -100.000    0.038
R    27 -140.000 -100.000    0.038
R    28 -140.000 -100.000    0.040
R    29 -140.000 -100.000    0.040
R    30 -140.000 -100.000    0.040
R    31 -140.000 -100.000    0.040
R    32 -140.000 -100.000    0.040
R    33 -140.000 -100.000    0.040
R    34 -140.000 -100.000    0.040
R    35 -140.000 -100.000    0.040
R    36 -140.000 -100.000    0.035
R    37 -140.000 -100.000    0.035
R    50 -140.000 -100.000    0.006
R    51 -140.000 -100.000    0.010
R    52 -140.000 -100.000    0.017
R    53 -140.000 -100.000    0.017
R    54 -140.000 -100.000    0.017
R     0 -140.000  -60.000    0.008
R     1 -140.000  -60.000    0.008
R     2 -140.000  -60.000    0.008
R     3 -140.000  -60.000    0.008
R     4 -140.000  -60.000    0.008
R     5 -140.000  -60.000    0.008
R     6 -140.000  -60.000    0.008
R     7 -140.000  -60.000    0.008
R     8 -140.000  -60.000    0.008
R     9 -140.000  -60.000    0.008
R    10 -140.000  -60.000    0.007
R    11 -140.000  -60.000    0.007
R    12 -140.000  -60.000    0.002
R    13 -140.000  -60.000    0.001
R    14 -140.000  -60.000    0.000
R    15 -140.000  -60.000    0.001
R    16 -140.000  -60.000    0.002
R    17 -140.000  -60.000    0.006
R    18 -140.000  -60.000    0.008
R    19 -140.000  -60.000    0.012
R    20 -140.000  -60.000    0.032
R    21 -140.000  -60.000    0.034
R    22 -140.000  -60.000    0.037
R    23 -140.000  -60.000    0.042
R    24 -140.000  -60.000    0.045
R    25 -140.000  -60.000    0.047
R    26 -140.000  -60.000    0.048
R    27 -140.000  -60.000    0.048
R    28 -140.000  -60.000    0.049
R    29 -140.000  -60.000    0.049
R    30 -140.000  -60.000    0.049
R    31 -140.000  -60.000    0.049
R    32 -140.000  -60.000    0.049
R    33 -140.000  -60.000    0.049
R    34 -140.000  -60.000    0.049
R    35 -140.000  -60.000    0.049
R    36 -140.000  -60.000    0.046
R    37 -140.000  -60.000    0.042
R    38 -140.000  -60.000    0.002
R    39 -140.000  -60.000    0.003
R    40 -140.000  -60.000    0.003
R    41 -140.000  -60.000    0.003
R    42 -140.000  -60.000    0.003
R    43 -140.000  -60.000    0.003
R    44 -140.000  -60.000    0.003
R    45 -140.000  -60.000    0.003
R    46 -140.000  -60.000    0.003
R    47 -140.000  -60.000    0.003
R    48 -140.000  -60.000    0.003
R    49 -140.000  -60.000    0.003
R    50 -140.000  -60.000    0.004
R    51 -140.000  -60.000    0.006
R    52 -140.000  -60.000    0.008
R    53 -140.000  -60.000    0.008
R    54 -140.000  -60.000    0.008
R     0 -140.000  -20.000    0.004
R     1 -140.000  -20.000    0.004
R     2 -140.000  -20.000    0.004
R     3 -140.000  -20.000    0.004
R     4 -140.000  -20.000    0.004
R     5 -140.000  -20.000    0.004
R     6 -140.000  -20.000    0.004
R     7 -140.000  -20.000    0.004
R     8 -140.000  -20.000    0.005
R     9 -140.000  -20.000    0.005
R    10 -140.000  -20.000    0.004
R    11 -140.000  -20.000    0.004
R    12 -140.000  -20.000    0.001
R    13 -140.000  -20.000    0.001
R    14 -140.000  -20.000    0.000
R    15 -140.000  -20.000    0.001
R    16 -140.000  -20.000    0.002
R    17 -140.000  -20.000    0.006
R    18 -140.000  -20.000    0.007
R    19 -140.000  -20.000    0.013
R    20 -140.000  -20.000    0.034
R    21 -140.000  -20.000    0.036
R    22 -140.000  -20.000    0.039
R    23 -140.000  -20.000    0.043
R    24 -140.000  -20.000    0.047
R    25 -140.000  -20.000    0.048
R    26 -140.000  -20.000    0.050
R    27 -140.000  -20.000    0.050
R    28 -140.000  -20.000    0.051
R    29 -140.000  -20.000    0.051
R    30 -140.000  -20.000    0.051
R    31 -140.000  -20.000    0.051
R    32 -140.000  -20.000    0.051
R    33 -140.000  -20.000    0.051
R    34 -140.000  -20.000    0.051
R    35 -140.000  -20.000    0.050
R    36 -140.000  -20.000    0.048
R    37 -140.000  -20.000    0.044
R    38 -140.000  -20.000    0.003
R    39 -140.000  -20.000    0.004
R    40 -140.000  -20.000    0.004
R    41 -140.000  -20.000    0.005
R    42 -140.000  -20.000    0.005
R    43 -140.000  -20.000    0.005
R    44 -140.000  -20.000    0.005
R    45 -140.000  -20.000    0.004
R    46 -140.000  -20.000    0.004
R    47 -140.000  -20.000    0.004
R    48 -140.000  -20.000    0.004
R    49 -140.000  -20.000    0.003
R    50 -140.000  -20.000    0.002
R    51 -140.000  -20.000    0.003
R    52 -140.000  -20.000    0.004
R    53 -140.000  -20.000    0.004
R    54 -140.000  -20.000    0.004
R     0 -140.000   20.000    0.002
R     1 -140.000   20.000    0.002
R     2 -140.000   20.000    0.002
R     3 -140.000   20.000    0.003
R     4 -140.000   20.000    0.003
R     5 -140.000   20.000    0.003
R     6 -140.000   20.000    0.003
R     7 -140.000   20.000    0.003
R     8 -140.000   20.000    0.003
R     9 -140.000   20.000    0.003
R    10 -140.000   20.000    0.003
R    11 -140.000   20.000    0.003
R    12 -140.000   20.000    0.002
R    13 -140.000   20.000    0.002
R    14 -140.000   20.000    0.000
R    15 -140.000   20.000    0.001
R    16 -140.000   20.000    0.002
R    17 -140.000   20.000    0.006
R    18 -140.000   20.000    0.007
